Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,0.5917126674855439,0.08712681020584277,3.1212873169358355,0.24999996610017777,1557862072515104e-23,11479.940382195826,1.646353006362915
feeder2,0.29174416646866674,0.11245000000000001,1.9572558179527126,0.24999996610017777,155786207253321e-22,11479.940382195826,1.646353006362915
feeder3,0.3724525077896108,-0.1403,2.433547476631768,0.2499999661001778,15578621058287e-21,11479.940382195826,1.646353006362915
feeder4,0.22487083122039953,-0.08605000000000002,1.4961291532009795,0.2499999661001778,1557862105844784e-23,11479.940382195826,1.646353006362915
feeder5,0.20016649185420185,0.06289743890528807,2.117833492114464,0.2499999659194079,16031334299608736e-24,11479.940382195826,1.646353006362915
feeder6,0.3326746862520353,0.19265000000000002,3.5203252977166306,0.2499999659194079,16031334299647918e-24,11479.940382195826,1.646353006362915
feeder7,0.23221277126475878,-0.1081,1.9297872127039069,0.2499999659194079,16031334299692327e-24,11479.940382195826,1.646353006362915
feeder8,0.4440816276004715,-0.17465,3.048918356368194,0.2499999659194079,16031334299570044e-24,11479.940382195826,1.646353006362915
feeder9,0.08998548635563303,0.04817196591539459,1.2890144980529996,0.2499999659235579,15591367358156845e-24,11479.940382195826,1.646353006362915
feeder10,0.2181746240174129,-0.08435000000000001,1.4688253603912198,0.2499999659235579,15591367358120314e-24,11479.940382195826,1.646353006362915
feeder11,0.29839567593053967,0.1315,2.331604308478093,0.2499999659235579,15591367358018594e-24,11479.940382195826,1.646353006362915
feeder12,0.21945331270726726,-0.11299999999999999,2.040546671701365,0.2499999659235579,15591367357930052e-24,11479.940382195826,1.646353006362915
