Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.7100000699897366,0.11272350015219823,0,0.24999997785318354,-6998973673515039e-23,10039.922325136493,1.6001641750335693
feeder2,2.1430000699897365,0.10715,0,0.24999997785318354,-6998973673516621e-23,10039.922325136493,1.6001641750335693
feeder3,3.0300000699897365,-0.1515,0,0.24999997785318354,-6998973673513484e-23,10039.922325136493,1.6001641750335693
feeder4,1.7810000699897366,-0.08905,0,0.24999997785318354,-6998973673508599e-23,10039.922325136493,1.6001641750335693
feeder5,2.877000060232658,0.07607440800584828,0,0.24999997888561204,-6023265834539565e-23,10039.922325136493,1.6001641750335693
feeder6,3.9570000602326583,0.19785,0,0.24999997888561204,-6023265834539834e-23,10039.922325136493,1.6001641750335693
feeder7,2.4960000602326584,-0.12480000000000001,0,0.24999997888561204,-602326583453723e-22,10039.922325136493,1.6001641750335693
feeder8,3.6060000602326583,-0.18030000000000002,0,0.24999997888561204,-6023265834534538e-23,10039.922325136493,1.6001641750335693
feeder9,1.8440000849689553,0.05798098006263891,0,0.2499999767224966,-8496895514265023e-23,10039.922325136493,1.6001641750335693
feeder10,1.8000000849689552,-0.09000000000000001,0,0.2499999767224966,-849689551426994e-22,10039.922325136493,1.6001641750335693
feeder11,2.748000084968955,0.13740000000000002,0,0.2499999767224966,-8496895514264922e-23,10039.922325136493,1.6001641750335693
feeder12,2.539000084968955,-0.12695,0,0.2499999767224966,-8496895514266677e-23,10039.922325136493,1.6001641750335693
