Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.664000022806136,0.05894008654775856,0,0.2499999910085941,-22806135677361586e-24,12747.096436883796,1.9405419826507568
feeder2,1.7440000228061356,0.0872,0,0.2499999910085941,-22806135677333896e-24,12747.096436883796,1.9405419826507568
feeder3,1.9690000228061357,-0.09845000000000001,0,0.2499999910085941,-22806135677400325e-24,12747.096436883796,1.9405419826507568
feeder4,1.1600000228061356,-0.057999999999999996,0,0.2499999910085941,-22806135677390637e-24,12747.096436883796,1.9405419826507568
feeder5,1.6860000223981417,0.03998988170771617,0,0.24999999102326786,-22398141750072806e-24,12747.096436883796,1.9405419826507568
feeder6,2.9730000223981414,0.14865,0,0.24999999102326786,-22398141750082266e-24,12747.096436883796,1.9405419826507568
feeder7,1.5510000223981417,-0.07755000000000001,0,0.24999999102326786,-22398141750048222e-24,12747.096436883796,1.9405419826507568
feeder8,2.5050000223981415,-0.12525,0,0.24999999102326786,-22398141750071625e-24,12747.096436883796,1.9405419826507568
feeder9,1.0260000227315091,0.02948514531093975,0,0.2499999911037067,-2273150904537103e-23,12747.096436883796,1.9405419826507568
feeder10,1.1120000227315092,-0.05560000000000001,0,0.2499999911037067,-22731509045370553e-24,12747.096436883796,1.9405419826507568
feeder11,2.070000022731509,0.1035,0,0.2499999911037067,-22731509045392367e-24,12747.096436883796,1.9405419826507568
feeder12,1.734000022731509,-0.0867,0,0.2499999911037067,-22731509045373554e-24,12747.096436883796,1.9405419826507568
