Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.2819999524410663,0.09628103462954782,0,0.24999998610148316,47558933760790194e-24,9857.792227203887,1.604430913925171
feeder2,2.0029999524410664,0.10015000000000002,0,0.24999998610148316,4755893376088219e-23,9857.792227203887,1.604430913925171
feeder3,2.6499999524410662,-0.1325,0,0.24999998610148316,4755893376083698e-23,9857.792227203887,1.604430913925171
feeder4,1.6069999524410663,-0.08035,0,0.24999998610148316,4755893376079269e-23,9857.792227203887,1.604430913925171
feeder5,2.5309999502330993,0.07786555115443414,0,0.24999998630224904,4976690091061395e-23,9857.792227203887,1.604430913925171
feeder6,3.580999950233099,0.17905000000000001,0,0.24999998630224904,4976690091043702e-23,9857.792227203887,1.604430913925171
feeder7,2.249999950233099,-0.1125,0,0.24999998630224904,49766900910474914e-24,9857.792227203887,1.604430913925171
feeder8,3.4059999502330993,-0.1703,0,0.24999998630224904,4976690091060896e-23,9857.792227203887,1.604430913925171
feeder9,1.652999955100099,0.054597362793698354,0,0.24999998614996483,44899901111858334e-24,9857.792227203887,1.604430913925171
feeder10,1.6369999551000989,-0.08185,0,0.24999998614996483,4489990111185742e-23,9857.792227203887,1.604430913925171
feeder11,2.5299999551000987,0.1265,0,0.24999998614996483,4489990111181668e-23,9857.792227203887,1.604430913925171
feeder12,2.341999955100099,-0.11710000000000001,0,0.24999998614996483,4489990111183726e-23,9857.792227203887,1.604430913925171
