Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.685602409540499,0.10378646293349914,1.6093976385717994,0.24999998432051718,-4811229845641478e-23,11708.582184524523,1.856687068939209
feeder2,0.9638001800409118,0.09865000000000002,1.0091998680713867,0.24999998432051718,-48112298456379694e-24,11708.582184524523,1.856687068939209
feeder3,1.3492147666813088,-0.1302,1.2547852814309897,0.24999998432051718,-4811229845641222e-23,11708.582184524523,1.856687068939209
feeder4,0.7645662221510449,-0.07680000000000001,0.7714338259612536,0.24999998432051718,-4811229845641331e-23,11708.582184524523,1.856687068939209
feeder5,1.0840030731861319,0.0394286475056648,1.0919969767662963,0.24999998397939865,-4995242795969028e-23,11708.582184524523,1.856687068939209
feeder6,2.3078505976237476,0.20615000000000003,1.8151494523286806,0.24999998397939865,-49952427959669704e-24,11708.582184524523,1.856687068939209
feeder7,0.9779635388315885,-0.09865000000000002,0.9950365111208396,0.24999998397939865,-4995242795967135e-23,11708.582184524523,1.856687068939209
feeder8,1.510917353973669,-0.15415,1.572082695978759,0.24999998397939865,-49952427959664166e-24,11708.582184524523,1.856687068939209
feeder9,0.5497820961990497,0.048276426522450844,0.6652179522440589,0.2499999842876636,-4844310854451616e-23,11708.582184524523,1.856687068939209
feeder10,0.7349877101977091,-0.07465000000000001,0.7580123382453995,0.2499999842876636,-48443108544529093e-24,11708.582184524523,1.856687068939209
feeder11,1.4037359427213871,0.13035000000000002,1.2032641057217217,0.2499999842876636,-4844310854452906e-23,11708.582184524523,1.856687068939209
feeder12,1.0999411922811742,-0.10765000000000001,1.0530588561619345,0.2499999842876636,-4844310854453782e-23,11708.582184524523,1.856687068939209
