Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.578982305965,-0.022122226116992175,4.072982420589806,0.24999996084685955,-11462480594762153e-23,11493.409528951848,1.7313220500946045
feeder2,-0.32303206273116797,0.11155,2.5540321773559738,0.24999996084685955,-11462480594760211e-23,11493.409528951848,1.7313220500946045
feeder3,-0.5405472529861527,-0.13175,3.1755473676109585,0.24999996084685955,-11462480594749523e-23,11493.409528951848,1.7313220500946045
feeder4,-0.285305743253587,-0.08335000000000001,1.952305857878393,0.24999996084685955,-11462480594756916e-23,11493.409528951848,1.7313220500946045
feeder5,-0.5735707562374796,-0.04562298043853044,2.7635708748793135,0.24999996021640153,-11864183402084189e-23,11493.409528951848,1.7313220500946045
feeder6,-0.8006886586040168,0.18965,4.593688777245851,0.24999996021640153,-11864183402088399e-23,11493.409528951848,1.7313220500946045
feeder7,-0.4851881485675743,-0.10165,2.5181882672094082,0.24999996021640153,-11864183402083686e-23,11493.409528951848,1.7313220500946045
feeder8,-0.5845475586060417,-0.16970000000000002,3.978547677247876,0.24999996021640153,-11864183402089285e-23,11493.409528951848,1.7313220500946045
feeder9,-0.3791203578119689,-0.018825723715519133,1.682120477541659,0.24999996056907622,-119729690131442e-21,11493.409528951848,1.7313220500946045
feeder10,-0.26176729025407625,-0.08275,1.9167674099837664,0.24999996056907622,-1197296901315042e-22,11493.409528951848,1.7313220500946045
feeder11,-0.5476646326532575,0.12475000000000001,3.0426647523829478,0.24999996056907622,-11972969013147943e-23,11493.409528951848,1.7313220500946045
feeder12,-0.5318442621417283,-0.10654999999999999,2.6628443818714183,0.24999996056907622,-1197296901314915e-22,11493.409528951848,1.7313220500946045
