Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.6170000255812527,0.10943623888005338,0,0.24999999120791122,-25581252840251585e-24,9638.538969921838,1.737760066986084
feeder2,2.1060000255812525,0.1053,0,0.24999999120791122,-25581252840134367e-24,9638.538969921838,1.737760066986084
feeder3,2.946000025581253,-0.14730000000000001,0,0.24999999120791122,-25581252840199602e-24,9638.538969921838,1.737760066986084
feeder4,1.7510000255812528,-0.08755,0,0.24999999120791122,-25581252840139926e-24,9638.538969921838,1.737760066986084
feeder5,2.78500002584462,0.08061225194251248,0,0.24999999090141423,-25844619676751226e-24,9638.538969921838,1.737760066986084
feeder6,3.8520000258446196,0.1926,0,0.24999999090141423,-2584461967680694e-23,9638.538969921838,1.737760066986084
feeder7,2.4560000258446197,-0.1228,0,0.24999999090141423,-2584461967683316e-23,9638.538969921838,1.737760066986084
feeder8,3.6130000258446198,-0.18065,0,0.24999999090141423,-25844619676776408e-24,9638.538969921838,1.737760066986084
feeder9,1.8330000220294878,0.05660240800628352,0,0.2499999915375948,-2202948773217122e-23,9638.538969921838,1.737760066986084
feeder10,1.7600000220294878,-0.08800000000000001,0,0.2499999915375948,-22029487732148414e-24,9638.538969921838,1.737760066986084
feeder11,2.6980000220294875,0.1349,0,0.2499999915375948,-220294877321586e-22,9638.538969921838,1.737760066986084
feeder12,2.4970000220294875,-0.12485,0,0.2499999915375948,-2202948773217905e-23,9638.538969921838,1.737760066986084
