Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.1889999795806814,0.09151495889525776,0,0.24999998919606717,20419318728776875e-24,8325.060469784792,1.6130321025848389
feeder2,1.9799999795806813,0.099,0,0.24999998919606717,20419318728400737e-24,8325.060469784792,1.6130321025848389
feeder3,2.5719999795806814,-0.12860000000000002,0,0.24999998919606717,20419318728330605e-24,8325.060469784792,1.6130321025848389
feeder4,1.5479999795806814,-0.07740000000000001,0,0.24999998919606717,20419318728269215e-24,8325.060469784792,1.6130321025848389
feeder5,2.4490000137070194,0.0737921465057581,0,0.24999998768210777,-13707019567602343e-24,8325.060469784792,1.6130321025848389
feeder6,3.5030000137070196,0.17515000000000003,0,0.24999998768210777,-13707019567700984e-24,8325.060469784792,1.6130321025848389
feeder7,2.1720000137070197,-0.10860000000000002,0,0.24999998768210777,-13707019567584509e-24,8325.060469784792,1.6130321025848389
feeder8,3.2920000137070193,-0.1646,0,0.24999998768210777,-1370701956780345e-23,8325.060469784792,1.6130321025848389
feeder9,1.5809999039045615,0.05331808616444429,0,0.24999998946408342,9609543843924764e-23,8325.060469784792,1.6130321025848389
feeder10,1.5859999039045616,-0.07930000000000001,0,0.24999998946408342,9609543843908048e-23,8325.060469784792,1.6130321025848389
feeder11,2.466999903904562,0.12335000000000002,0,0.24999998946408342,9609543844044745e-23,8325.060469784792,1.6130321025848389
feeder12,2.2829999039045616,-0.11415,0,0.24999998946408342,9609543844029534e-23,8325.060469784792,1.6130321025848389
