Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.9138516870717117,0.12448071963545439,0.09914816964882434,0.2499999964771985,14327946369142795e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder2,2.192827282095557,0.11275,0.06217257462497905,0.2499999964771985,14327946369129332e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder3,3.201697793951563,-0.16395,0.07730206276897295,0.2499999964771985,14327946369127355e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder4,1.8784750515454562,-0.0963,0.04752480517508005,0.2499999964771985,14327946369142623e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder5,2.9107265744911355,0.08009575833933016,0.0672732932359672,0.24999999645731072,13227289769656666e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder6,4.011176116703374,0.20615000000000003,0.11182375102372882,0.24999999645731072,13227289769660647e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder7,2.4896998381695647,-0.12755000000000002,0.06130002955753773,0.24999999645731072,13227289769659064e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder8,3.72115044094392,-0.19090000000000001,0.09684942678318292,0.24999999645731072,13227289769658765e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder9,1.8371062618347034,0.059412999811065584,0.04189359602736609,0.24999999667955325,1421379305334329e-22,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder10,1.8352622298398649,-0.09415000000000001,0.04773762802220466,0.24999999667955325,14213793053320812e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder11,2.81722144187431,0.14465,0.0757784159877597,0.24999999667955325,14213793053376362e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
feeder12,2.580680974349817,-0.13235,0.06631888351225244,0.24999999667955325,14213793053336752e-23,0,33.4003341445155,165.49865538587218,1.5638699531555176
