Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-5.335874453118759,0.08803677210874926,8.305647767762027,0.08405376348087294,0.08321936116439149,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,5342.369974307781,5346.662381283347,0.04893066431995467,-16.16703422211594,0.024969259011911837
feeder2,-3.6129744218028286,0.10961450301889929,5.722045121016422,0.08405376348097227,0.08321936116439178,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,5348.663162789364,0.10821135222486399,-24.042899917201463,0.10019499865302273
feeder3,-4.981271788315214,-0.1339947070888778,7.577946568928378,0.08405376348120501,0.08321936116439259,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,5348.708667208755,0.05032329649895878,-16.395531439301855,0.10190484896876402
feeder4,-2.2434090976906353,-0.08782637173466694,3.916717171219582,0.08405376348104436,0.08321936116439195,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder5,-4.238308464645594,0.046527753508502995,6.356195441706415,0.08402539433736551,0.08321717040540003,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder6,-10.043486307120142,0.19970153728225,13.954299882359743,0.08402539433738815,0.08321717040540008,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder7,-4.415596862228708,-0.08693925695671671,6.071164830957642,0.08402539433734246,0.08321717040540032,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder8,-5.359873340020807,-0.1677673744117469,8.632003657850346,0.0840253943371569,0.08321717040539957,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder9,-3.4447306649107277,-0.05203976862652593,4.478914489847072,0.08410750476019577,0.08321692491589187,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder10,-3.1228958307334005,0.07460136118643777,4.531706129546263,0.08410750476049997,0.08321692491589261,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder11,-5.182794228280455,0.10729437366589419,7.245464776682447,0.08410750476021114,0.0832169249158918,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
feeder12,-4.655131328334116,-0.10375756517440954,6.647065706906416,0.08410750476025407,0.08321692491589193,0.04212934521764656,1.0084031343478772,-77.65046333229587,-237.5356699386713,1.859,0.0,0.0,0.0,0.0,0.0
