Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.6319999145485,0.11005485987951215,0,0.24999999188361297,8545150025799457e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder2,2.1129999145485,0.10565000000000001,0,0.24999999188361297,8545150025792426e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder3,2.9619999145485,-0.1481,0,0.24999999188361297,8545150025797421e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder4,1.7549999145484996,-0.08775,0,0.24999999188361297,854515002579375e-22,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder5,2.801999920251428,0.07961347935795482,0,0.24999999190091146,7974857239342538e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder6,3.8719999202514277,0.1936,0,0.24999999190091146,7974857239339609e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder7,2.462999920251428,-0.12315000000000001,0,0.24999999190091146,7974857239333574e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder8,3.6099999202514277,-0.1805,0,0.24999999190091146,7974857239341191e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder9,1.83499990374211,0.05704899762349054,0,0.2499999921269132,9625788981839026e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder10,1.76699990374211,-0.08835,0,0.2499999921269132,9625788981832702e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder11,2.7059999037421103,0.1353,0,0.2499999921269132,9625788981841513e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
feeder12,2.50599990374211,-0.1253,0,0.2499999921269132,9625788981836532e-23,0,32.03264734909979,213.25734972663187,1.514112949371338
