Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.865999981679315,0.06784922416069178,0,0.24999998782302765,18320685091182817e-24,0,17822.304041026655,1.953782081604004
feeder2,1.7639999816793148,0.0882,0,0.24999998782302765,1832068509080586e-23,0,17822.304041026655,1.953782081604004
feeder3,2.125999981679315,-0.1063,0,0.24999998782302765,1832068509154051e-23,0,17822.304041026655,1.953782081604004
feeder4,1.2129999816793149,-0.06065000000000001,0,0.24999998782302765,18320685092225878e-24,0,17822.304041026655,1.953782081604004
feeder5,1.7569999775077259,0.04064869855689368,0,0.2499999879106303,2249227408532529e-23,0,17822.304041026655,1.953782081604004
feeder6,3.2299999775077257,0.1615,0,0.2499999879106303,2249227408500774e-23,0,17822.304041026655,1.953782081604004
feeder7,1.681999977507726,-0.08410000000000001,0,0.2499999879106303,22492274084740103e-24,0,17822.304041026655,1.953782081604004
feeder8,2.680999977507726,-0.13405,0,0.2499999879106303,2249227408637925e-23,0,17822.304041026655,1.953782081604004
feeder9,1.0674180783299887,0.028954549279317128,0.0015819086502721902,0.24999998780372296,1301973897928244e-23,0,17822.304041026655,1.953782081604004
feeder10,1.2061972351141497,-0.0604,0.0018027518661111442,0.24999998780372296,1301973898016976e-23,0,17822.304041026655,1.953782081604004
feeder11,2.268138309798283,0.11355,0.0028616771819776586,0.24999998780372296,13019738978834407e-24,0,17822.304041026655,1.953782081604004
feeder12,1.8384955372209535,-0.09205,0.0025044497593074842,0.24999998780372296,13019738981142482e-24,0,17822.304041026655,1.953782081604004
