Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.6274367946072554,0.08173399233221246,0.1952408368549836,0.1875369626912998,0.0833223685377612,0.0,0.0,21.660657401878613,67.3646479480891,1.875,5344.11784219563,5342.197181237181,0.009737074794736001,7.211524816783672,0.00796251072093457
feeder2,1.5592480132075124,0.08825,0.1224296182547407,0.1875369626932027,0.08332236853774684,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,5341.818605379507,0.01401465314563097,8.652469345566946,0.008158996286426662
feeder3,1.9544551675898634,-0.1095,0.1522224564801437,0.1875374422957528,0.08332237592999309,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,5341.800992763548,0.006291258670572905,5.796663239527995,0.007585620925112625
feeder4,1.0690922483592178,-0.0623,0.09358537571127547,0.18753744225947167,0.0833223759295068,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder5,1.5822045150887645,0.047384601686568134,0.1324731338295333,0.18753738647012663,0.08332235108170218,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder6,3.088475425783079,0.1696,0.2202022231221521,0.18753738740367892,0.08332235109476896,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder7,1.508966238255132,-0.08565,0.12071141114877379,0.18753735201911215,0.08332235059609433,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder8,2.470962716786404,-0.13725,0.1907149321188263,0.18753738740358825,0.08332235109476979,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder9,0.9361849440934711,0.03965860264776162,0.08249267760110612,0.18753742679228988,0.08332237830542293,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder10,1.0766766209716838,-0.0627,0.09400100815219749,0.18753695405336626,0.08332237087611853,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder11,2.093461002537729,0.11630000000000001,0.14921661997350827,0.1875373695490227,0.08332237748876298,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
feeder12,1.689087941953424,-0.09515000000000001,0.1305896871704681,0.18753695405279816,0.08332237087610786,0.0,0.0,21.660657401878613,67.3646479480891,1.875,0.0,0.0,0.0,0.0,0.0
