Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-2.5038068870272814,-0.16304999259019654,5.848139442090107,0.24305542819481837,-0.0833325550628259,11200.62321910118,1.9119350910186768
feeder2,-2.2304761222983283,-0.1139,4.591808677361154,0.24305542819481837,-0.08333255506282589,11200.62321910118,1.9119350910186768
feeder3,-3.13587740996693,-0.12450000000000001,5.709209965029756,0.24305542819481837,-0.0833325550628259,11200.62321910118,1.9119350910186768
feeder4,-1.665652580813383,-0.08805,3.509985135876209,0.24305542819481837,-0.08333255506282589,11200.62321910118,1.9119350910186768
feeder5,1.0955124950627202,-0.10694999206471412,1.1268200941107054,0.2430554268399171,-0.0833325891734257,11200.62321910118,1.9119350910186768
feeder6,-4.416506189549648,-0.18795,8.258838778723074,0.2430554268399171,-0.0833325891734257,11200.62321910118,1.9119350910186768
feeder7,-2.498033525912754,-0.0973,4.5273661150861795,0.2430554268399171,-0.0833325891734257,11200.62321910118,1.9119350910186768
feeder8,-3.710564664687451,-0.16795000000000002,7.152897253860877,0.24305542683991707,-0.0833325891734257,11200.62321910118,1.9119350910186768
feeder9,1.3470817553991778,-0.06349999351955253,0.006250832719182142,0.2430554272902458,-0.08333258811836004,11200.62321910118,1.9119350910186768
feeder10,-1.6685693957101706,-0.08475,3.4469019838285306,0.2430554272902458,-0.08333258811836004,11200.62321910118,1.9119350910186768
feeder11,-3.1572583396524476,-0.11155,5.471590927770808,0.24305542729024582,-0.08333258811836004,11200.62321910118,1.9119350910186768
feeder12,-2.65623149883937,-0.10245,4.78856408695773,0.24305542729024582,-0.08333258811836004,11200.62321910118,1.9119350910186768
