Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.806000007865053,0.0625072640730567,0,0.2499999840028807,-7865053269282023e-24,10793.865627446146,1.964073896408081
feeder2,1.7650000078650532,0.08825,0,0.2499999840028807,-786505326934452e-23,10793.865627446146,1.964073896408081
feeder3,2.047000007865053,-0.10235000000000001,0,0.2499999840028807,-7865053269301385e-24,10793.865627446146,1.964073896408081
feeder4,1.1810000078650533,-0.059050000000000005,0,0.2499999840028807,-7865053269149328e-24,10793.865627446146,1.964073896408081
feeder5,1.7170000103989076,0.042659928556901566,0,0.24999998408089738,-10398907508240815e-24,10793.865627446146,1.964073896408081
feeder6,3.0770000103989075,0.15385000000000001,0,0.24999998408089738,-10398907508127832e-24,10793.865627446146,1.964073896408081
feeder7,1.6290000103989075,-0.08145000000000001,0,0.24999998408089738,-10398907508163124e-24,10793.865627446146,1.964073896408081
feeder8,2.6010000103989075,-0.13005,0,0.24999998408089738,-10398907508234864e-24,10793.865627446146,1.964073896408081
feeder9,1.036000005390187,0.02794241604999826,0,0.24999998382183491,-5390186952368657e-24,10793.865627446146,1.964073896408081
feeder10,1.157000005390187,-0.057850000000000006,0,0.24999998382183491,-5390186952339597e-24,10793.865627446146,1.964073896408081
feeder11,2.186000005390187,0.10930000000000001,0,0.24999998382183491,-5390186952328673e-24,10793.865627446146,1.964073896408081
feeder12,1.7770000053901869,-0.08885,0,0.24999998382183491,-5390186952271358e-24,10793.865627446146,1.964073896408081
