Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.7680001175598608,0.06826022708264542,0,0.24999997740410526,-11755986097600541e-23,8778.194442607277,1.6562590599060059
feeder2,1.814000117559861,0.0907,0,0.24999997740410526,-11755986097570077e-23,8778.194442607277,1.6562590599060059
feeder3,2.128000117559861,-0.10640000000000001,0,0.24999997740410526,-11755986097567317e-23,8778.194442607277,1.6562590599060059
feeder4,1.274000117559861,-0.0637,0,0.24999997740410526,-11755986097535292e-23,8778.194442607277,1.6562590599060059
feeder5,1.9860001244572716,0.05970349830600008,0,0.24999997600983076,-1244572715168331e-22,8778.194442607277,1.6562590599060059
feeder6,3.0940001244572715,0.1547,0,0.24999997600983076,-12445727151699653e-23,8778.194442607277,1.6562590599060059
feeder7,1.8170001244572715,-0.09085,0,0.24999997600983076,-12445727151678056e-23,8778.194442607277,1.6562590599060059
feeder8,2.8220001244572717,-0.1411,0,0.24999997600983076,-1244572715168242e-22,8778.194442607277,1.6562590599060059
feeder9,1.2840000908749465,0.04325623103909504,0,0.24999997849134153,-9087494651574388e-23,8778.194442607277,1.6562590599060059
feeder10,1.2810000908749464,-0.06405,0,0.24999997849134153,-9087494651625454e-23,8778.194442607277,1.6562590599060059
feeder11,2.1510000908749465,0.10754999999999999,0,0.24999997849134153,-9087494651626048e-23,8778.194442607277,1.6562590599060059
feeder12,1.9640000908749464,-0.09820000000000001,0,0.24999997849134153,-9087494651577681e-23,8778.194442607277,1.6562590599060059
