Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.1945795990515298,0.11519113057180293,1.6924203984789692,0.2499999892427716,2469501249306339e-24,12565.131520317193,1.7010388374328613
feeder2,1.2117392841667918,0.11365000000000001,1.061260713363707,0.2499999892427716,24695012493126363e-25,12565.131520317193,1.7010388374328613
feeder3,1.619485038184967,-0.14695,1.3195149593455318,0.2499999892427716,24695012493235687e-25,12565.131520317193,1.7010388374328613
feeder4,0.9727707867924105,-0.0892,0.8112292107380883,0.2499999892427716,24695012493602835e-25,12565.131520317193,1.7010388374328613
feeder5,1.305671028821446,0.08686311495398644,1.1483289688861937,0.2499999892562001,22923604715632733e-25,12565.131520317193,1.7010388374328613
feeder6,2.0362137764793435,0.19725,1.908786221228296,0.2499999892562001,22923604715363883e-25,12565.131520317193,1.7010388374328613
feeder7,1.2336332758876367,-0.11399999999999999,1.0463667218200026,0.2499999892562001,22923604715682935e-25,12565.131520317193,1.7010388374328613
feeder8,1.9238194373598632,-0.17885,1.6531805603477763,0.2499999892562001,2292360471566492e-24,12565.131520317193,1.7010388374328613
feeder9,0.7670762975766561,0.062482335179241594,0.6989236982120834,0.24999998945252913,4211260478585038e-24,12565.131520317193,1.7010388374328613
feeder10,0.9125800843501927,-0.08545000000000001,0.796419911438547,0.24999998945252913,42112604785906524e-25,12565.131520317193,1.7010388374328613
feeder11,1.4687679455106424,0.13665000000000002,1.2642320502780973,0.24999998945252913,4211260478605521e-24,12565.131520317193,1.7010388374328613
feeder12,1.2655839143495062,-0.1186,1.1064160814392332,0.24999998945252913,4211260478577114e-24,12565.131520317193,1.7010388374328613
