Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.71799964713834,0.05954169875905721,0,0.24999998168570017,3528616597696031e-22,10697.78466316279,1.7811000347137451
feeder2,1.7529996471383402,0.08765,0,0.24999998168570017,3528616597692131e-22,10697.78466316279,1.7811000347137451
feeder3,1.9959996471383403,-0.0998,0,0.24999998168570017,35286165976931707e-23,10697.78466316279,1.7811000347137451
feeder4,1.1629996471383404,-0.05815000000000001,0,0.24999998168570017,3528616597691501e-22,10697.78466316279,1.7811000347137451
feeder5,1.698999642887653,0.03946660032624005,0,0.24999998188267236,3571123469574359e-22,10697.78466316279,1.7811000347137451
feeder6,3.021999642887653,0.1511,0,0.24999998188267236,35711234695812385e-23,10697.78466316279,1.7811000347137451
feeder7,1.575999642887653,-0.07880000000000001,0,0.24999998188267236,35711234695756216e-23,10697.78466316279,1.7811000347137451
feeder8,2.536999642887653,-0.12685,0,0.24999998188267236,35711234695700555e-23,10697.78466316279,1.7811000347137451
feeder9,1.0259996388573025,0.02977896264181327,0,0.24999998139470034,36114269754704464e-23,10697.78466316279,1.7811000347137451
feeder10,1.1239996388573026,-0.05620000000000001,0,0.24999998139470034,36114269754675453e-23,10697.78466316279,1.7811000347137451
feeder11,2.1079996388573026,0.10540000000000001,0,0.24999998139470034,361142697546996e-21,10697.78466316279,1.7811000347137451
feeder12,1.7459996388573025,-0.0873,0,0.24999998139470034,3611426975471591e-22,10697.78466316279,1.7811000347137451
