Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.5546894795965245,0.1255066304536573,0.5733106966789645,0.24999997223440656,-17627548878956066e-23,10457.85320944127,1.6959421634674072
feeder2,1.9554960182420416,0.11575,0.35950415803344726,0.24999997223440656,-17627548878951312e-23,10457.85320944127,1.6959421634674072
feeder3,2.8190118834850058,-0.1633,0.44698829279048313,0.24999997223440656,-17627548878955332e-23,10457.85320944127,1.6959421634674072
feeder4,1.651194682482951,-0.0963,0.27480549379253766,0.24999997223440656,-1762754887895517e-22,10457.85320944127,1.6959421634674072
feeder5,2.442001525450721,0.0831255064183885,0.38899865617534246,0.2499999717270082,-1816260634677025e-22,10457.85320944127,1.6959421634674072
feeder6,3.505395087620903,0.2076,0.6466050940051608,0.2499999717270082,-18162606346770965e-23,10457.85320944127,1.6959421634674072
feeder7,2.160541392579004,-0.12575,0.3544587890470597,0.2499999717270082,-18162606346769118e-23,10457.85320944127,1.6959421634674072
feeder8,3.2199820089554168,-0.189,0.5600181726706464,0.2499999717270082,-18162606346772464e-23,10457.85320944127,1.6959421634674072
feeder9,1.496113071549236,0.060487677354071887,0.23688709760388882,0.24999997304346253,-1691531246381426e-22,10457.85320944127,1.6959421634674072
feeder10,1.5410684963241708,-0.09055,0.26993167282895386,0.24999997304346253,-16915312463815587e-23,10457.85320944127,1.6959421634674072
feeder11,2.4745122982771384,0.14515,0.4284878708759867,0.24999997304346253,-16915312463817633e-23,10457.85320944127,1.6959421634674072
feeder12,2.2510010770682793,-0.1313,0.37499909208484555,0.24999997304346253,-1691531246381618e-22,10457.85320944127,1.6959421634674072
