Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-2.3338124544141565,-0.05480484715228656,5.619812588970696,0.24999997127837484,-13455653926471744e-23,11287.935649739447,1.8136680126190186
feeder2,-1.2599979032043152,-0.1132,3.523998037760854,0.24999997127837484,-13455653926476254e-23,11287.935649739447,1.8136680126190186
feeder3,-1.8755510422428858,-0.1253,4.381551176799425,0.24999997127837484,-13455653926488785e-23,11287.935649739447,1.8136680126190186
feeder4,-0.9657490175762355,-0.0864,2.6937491521327748,0.24999997127837484,-13455653926484515e-23,11287.935649739447,1.8136680126190186
feeder5,-1.682114878494714,0.05725914547858019,3.8131150168000048,0.2499999709147981,-13830529098344084e-23,11287.935649739447,1.8136680126190186
feeder6,-2.551271705182991,-0.18935000000000002,6.338271843488282,0.2499999709147981,-13830529098339825e-23,11287.935649739447,1.8136680126190186
feeder7,-1.5135412519857039,-0.09805000000000001,3.474541390290995,0.2499999709147981,-13830529098341654e-23,11287.935649739447,1.8136680126190186
feeder8,-2.1355133972187357,-0.16770000000000002,5.4895135355240265,0.2499999709147981,-13830529098354436e-23,11287.935649739447,1.8136680126190186
feeder9,-1.0554374746865987,0.048535100484909305,2.321437609402847,0.24999997115079614,-13471624810621266e-23,11287.935649739447,1.8136680126190186
feeder10,-0.9482657090981903,-0.08485000000000001,2.6452658438144385,0.24999997115079614,-13471624810618278e-23,11287.935649739447,1.8136680126190186
feeder11,-1.9130785337409189,-0.11430000000000001,4.199078668457167,0.24999997115079614,-1347162481061224e-22,11287.935649739447,1.8136680126190186
feeder12,-1.6029012925869683,-0.10360000000000001,3.6749014273032166,0.24999997115079614,-13471624810617907e-23,11287.935649739447,1.8136680126190186
