Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.6409680915030602,0.12016737803740647,0.4770320075410055,0.24999997349488332,-9904406550927967e-23,10761.944473818661,1.60595703125
feeder2,2.012869101885408,0.1156,0.2991309971586572,0.24999997349488332,-9904406550932772e-23,10761.944473818661,1.60595703125
feeder3,2.8200765739530893,-0.15960000000000002,0.37192352509097626,0.24999997349488332,-990440655093402e-22,10761.944473818661,1.60595703125
feeder4,1.6733439359762907,-0.0951,0.22865616306777478,0.24999997349488332,-9904406550928573e-23,10761.944473818661,1.60595703125
feeder5,2.4203277816020043,0.08009405547166551,0.32367232379242594,0.24999997240818392,-10539442997124442e-23,10761.944473818661,1.60595703125
feeder6,3.582982332260258,0.20605000000000004,0.5380177731341729,0.24999997240818392,-10539442997126623e-23,10761.944473818661,1.60595703125
feeder7,2.1830671855659136,-0.12390000000000001,0.29493291982851677,0.24999997240818392,-10539442997123707e-23,10761.944473818661,1.60595703125
feeder8,3.270028319882136,-0.18680000000000002,0.46597178551229457,0.24999997240818392,-10539442997125395e-23,10761.944473818661,1.60595703125
feeder9,1.4689556595021356,0.05713392115562231,0.19704443572600816,0.24999997469802093,-9522814380105063e-23,10761.944473818661,1.60595703125
feeder10,1.5514689024341968,-0.0888,0.22453119279394715,0.24999997469802093,-9522814380109688e-23,10761.944473818661,1.60595703125
feeder11,2.5265806660547163,0.14415,0.3564194291734274,0.24999997469802093,-9522814380104356e-23,10761.944473818661,1.60595703125
feeder12,2.2640730339832356,-0.1288,0.31192706124490815,0.24999997469802093,-9522814380110799e-23,10761.944473818661,1.60595703125
