Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.6455926770444412,-0.021345885840241677,3.919592760274125,0.2499999673951525,-832296838821288e-22,11537.85438058018,1.6819348335266113
feeder2,-0.18584658240247012,0.11359999999999999,2.457846665632154,0.2499999673951525,-8322968388197771e-23,11537.85438058018,1.6819348335266113
feeder3,-0.5579553500020086,-0.12490000000000001,3.0559554332316927,0.2499999673951525,-8322968388196944e-23,11537.85438058018,1.6819348335266113
feeder4,-0.13378143159370307,-0.08725000000000001,1.878781514823387,0.2499999673951525,-8322968388193284e-23,11537.85438058018,1.6819348335266113
feeder5,-0.5254938824698008,-0.04523280320226575,2.659493991560783,0.2499999678003065,-10909098247141524e-23,11537.85438058018,1.6819348335266113
feeder6,-0.6486891618617352,0.1886,4.4206892709527175,0.2499999678003065,-10909098247140958e-23,11537.85438058018,1.6819348335266113
feeder7,-0.4703525373122679,-0.09765000000000001,2.4233526464032504,0.2499999678003065,-10909098247144206e-23,11537.85438058018,1.6819348335266113
feeder8,-0.47271443463315466,-0.1678,3.828714543724137,0.2499999678003065,-10909098247143893e-23,11537.85438058018,1.6819348335266113
feeder9,-0.351130799346068,0.05199802379170636,1.619130906289464,0.24999996717456446,-10694339607164528e-23,11537.85438058018,1.6819348335266113
feeder10,-0.14899112284355304,0.0848,1.844991229786949,0.24999996717456446,-10694339607158314e-23,11537.85438058018,1.6819348335266113
feeder11,-0.6707275801451286,-0.1129,2.9287276870885246,0.24999996717456446,-10694339607165139e-23,11537.85438058018,1.6819348335266113
feeder12,-0.5011301431070389,-0.1031,2.5631302500504347,0.24999996717456446,-1069433960715947e-22,11537.85438058018,1.6819348335266113
