Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,0.22395788109170237,0.09338347329089043,3.15504208598119,0.24999998868669607,32927107568060494e-24,12536.05194507193,1.687303066253662
feeder2,0.1695777233869035,0.10740000000000001,1.978422243685989,0.24999998868669607,3292710756804371e-23,12536.05194507193,1.687303066253662
feeder3,0.27813528578138474,-0.1369,2.4598646812915077,0.24999998868669607,3292710756804853e-23,12536.05194507193,1.687303066253662
feeder4,0.20069116769681963,-0.08565,1.5123087993760729,0.24999998868669607,3292710756805435e-23,12536.05194507193,1.687303066253662
feeder5,0.12326339430784904,0.03762075795557862,2.140736575187546,0.2499999884752035,3050460475058731e-23,12536.05194507193,1.687303066253662
feeder6,0.689604684561134,0.21240000000000003,3.5583952849342615,0.2499999884752035,305046047505939e-22,12536.05194507193,1.687303066253662
feeder7,0.17434338583646966,-0.10625000000000001,1.9506565836589256,0.2499999884752035,3050460475059052e-23,12536.05194507193,1.687303066253662
feeder8,0.23410957985237188,-0.1658,3.081890389643023,0.2499999884752035,3050460475059034e-23,12536.05194507193,1.687303066253662
feeder9,-0.004574612921700483,0.04529202223322645,1.3035745818156057,0.24999998856457661,31106094711061294e-24,12536.05194507193,1.687303066253662
feeder10,0.17658360347479396,-0.08310000000000001,1.4854163654191113,0.24999998856457661,31106094711059375e-24,12536.05194507193,1.687303066253662
feeder11,0.317059201468297,0.13375,2.357940767425608,0.24999998856457661,31106094711063596e-24,12536.05194507193,1.687303066253662
feeder12,0.14640445762128784,-0.1105,2.0635955112726174,0.24999998856457661,31106094711065026e-24,12536.05194507193,1.687303066253662
