Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.768212763957995,0.12214473511830613,0.3597871966905455,0.24999997551369485,3935145935332302e-23,10456.760570939514,1.5692219734191895
feeder2,2.0893892567692283,0.11575,0.22561070387931204,0.24999997551369485,3935145935332288e-23,10456.760570939514,1.5692219734191895
feeder3,2.963487646371245,-0.1622,0.2805123142772957,0.24999997551369485,3935145935333612e-23,10456.760570939514,1.5692219734191895
feeder4,1.7465428151635414,-0.09595000000000001,0.17245714548499919,0.24999997551369485,3935145935333346e-23,10456.760570939514,1.5692219734191895
feeder5,2.5598797625513394,0.07960812753638716,0.244120197378912,0.24999997506615387,4006974829633384e-23,10456.760570939514,1.5692219734191895
feeder6,3.738215973485008,0.20720000000000002,0.4057839864452436,0.24999997506615387,4006974829631815e-23,10456.760570939514,1.5692219734191895
feeder7,2.282555531663929,-0.12525,0.22244442826632224,0.24999997506615387,40069748296339234e-24,10456.760570939514,1.5692219734191895
feeder8,3.415554527942575,-0.18835000000000002,0.3514454319876761,0.24999997506615387,4006974829632544e-23,10456.760570939514,1.5692219734191895
feeder9,1.5633582983278074,0.05800978122319847,0.14864166532724887,0.24999997607220784,3634494367303821e-23,10456.760570939514,1.5692219734191895
feeder10,1.6296233965549891,-0.08995,0.16937656710006707,0.24999997607220784,3634494367305698e-23,10456.760570939514,1.5692219734191895
feeder11,2.629132646780463,0.1449,0.2688673168745935,0.24999997607220784,36344943673047943e-24,10456.760570939514,1.5692219734191895
feeder12,2.375695754196017,-0.13055000000000003,0.2353042094590395,0.24999997607220784,36344943673040175e-24,10456.760570939514,1.5692219734191895
