Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.5382617775125307,0.10222681723600331,1.744738128415528,0.24999999215984564,9407194143180817e-23,11902.5360904937,1.7385590076446533
feeder2,0.8669324980927143,0.09805000000000001,1.0940674078353443,0.24999999215984564,9407194143178318e-23,11902.5360904937,1.7385590076446533
feeder3,1.2226948527093655,-0.12915000000000001,1.3603050532186933,0.24999999215984564,940719414318349e-22,11902.5360904937,1.7385590076446533
feeder4,0.6856932109035705,-0.0761,0.8363066950244881,0.24999999215984564,9407194143181403e-23,11902.5360904937,1.7385590076446533
feeder5,0.9731726658006681,0.039285476658248414,1.1838272352215,0.24999999222755132,9897783188081026e-23,11902.5360904937,1.7385590076446533
feeder6,2.1322074755850795,0.205,1.9677924254370887,0.24999999222755132,9897783188079995e-23,11902.5360904937,1.7385590076446533
feeder7,0.8792869018776857,-0.0979,1.0787129991444824,0.24999999222755132,9897783188077462e-23,11902.5360904937,1.7385590076446533
feeder8,1.3657146603005383,-0.1535,1.7042852407216296,0.24999999222755132,9897783188077839e-23,11902.5360904937,1.7385590076446533
feeder9,0.4877999044369245,0.048204934580873354,0.7212000001752799,0.24999999223664657,9538779573255804e-23,11902.5360904937,1.7385590076446533
feeder10,0.6631963023543026,-0.07425000000000001,0.8218036022579017,0.24999999223664657,953877957325594e-22,11902.5360904937,1.7385590076446533
feeder11,1.2894739402477382,0.1297,1.304525964364466,0.24999999223664657,953877957325963e-22,11902.5360904937,1.7385590076446533
feeder12,1.005319858365654,-0.10735,1.1416800462465502,0.24999999223664657,9538779573256266e-23,11902.5360904937,1.7385590076446533
