Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.64559275397445,-0.020782280896898042,3.9195927712320042,0.2499999734271948,-17257554111105558e-24,11685.001170316405,1.6132960319519043
feeder2,-0.1858466483745999,0.11359999999999999,2.457846665632154,0.2499999734271948,-17257554111194493e-24,11685.001170316405,1.6132960319519043
feeder3,-0.5579554159741383,-0.12490000000000001,3.0559554332316927,0.2499999734271948,-17257554111307334e-24,11685.001170316405,1.6132960319519043
feeder4,-0.13378149756583285,-0.08725000000000001,1.878781514823387,0.2499999734271948,-17257554111116464e-24,11685.001170316405,1.6132960319519043
feeder5,-0.525493957786305,-0.04457488535793852,2.65949400250949,0.24999997335485039,-44723185024208254e-24,11685.001170316405,1.6132960319519043
feeder6,-0.6486892262295326,0.1886,4.4206892709527175,0.24999997335485039,-4472318502416281e-23,11685.001170316405,1.6132960319519043
feeder7,-0.4703526016800653,-0.09765000000000001,2.4233526464032504,0.24999997335485039,-4472318502425933e-23,11685.001170316405,1.6132960319519043
feeder8,-0.4727144990009521,-0.1678,3.828714543724137,0.24999997335485039,-4472318502425425e-23,11685.001170316405,1.6132960319519043
feeder9,-0.3511308900796382,0.052334281405161845,1.6191309173310673,0.2499999734295089,-2725142906528303e-23,11685.001170316405,1.6132960319519043
feeder10,-0.14899120253552006,0.0848,1.844991229786949,0.2499999734295089,-27251429065277578e-24,11685.001170316405,1.6132960319519043
feeder11,-0.6707276598370955,-0.1129,2.9287276870885246,0.2499999734295089,-2725142906526118e-23,11685.001170316405,1.6132960319519043
feeder12,-0.5011302227990058,-0.1031,2.5631302500504347,0.2499999734295089,-27251429065415185e-24,11685.001170316405,1.6132960319519043
