Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.23585843897814449,0.04797722480725225,3.4688589492099595,0.24999991459704482,-5102318149311945e-22,11654.292307046482,1.8904998302459717
feeder2,0.10579415570919962,0.11405000000000001,2.1752063545226155,0.24999991459704482,-5102318149312239e-22,11654.292307046482,1.8904998302459717
feeder3,-0.2165350372669584,-0.12440000000000001,2.7045355474987733,0.24999991459704482,-5102318149312124e-22,11654.292307046482,1.8904998302459717
feeder4,0.12026965441890494,-0.08915000000000001,1.66273085581291,0.24999991459704482,-5102318149312388e-22,11654.292307046482,1.8904998302459717
feeder5,-0.19566491478570266,0.027246110879466684,2.3536653608763523,0.24999992094212703,-44609064967967736e-23,11654.292307046482,1.8904998302459717
feeder6,-0.15933124164427345,0.18765,3.9123316877349232,0.24999992094212703,-44609064967971114e-23,11654.292307046482,1.8904998302459717
feeder7,-0.18367853222542938,-0.09805000000000001,2.144678978316079,0.24999992094212703,-4460906496797598e-22,11654.292307046482,1.8904998302459717
feeder8,-0.01143070448313573,-0.16885,3.388431150573785,0.24999992094212703,-44609064967970775e-23,11654.292307046482,1.8904998302459717
feeder9,-0.16400451594732993,0.042265244031745114,1.4330049277090264,0.24999992382662586,-4117616966006033e-22,11654.292307046482,1.8904998302459717
feeder10,0.06909891247933739,-0.08510000000000001,1.6329014992823592,0.24999992382662586,-4117616966005965e-22,11654.292307046482,1.8904998302459717
feeder11,-0.391057346577267,0.11005000000000001,2.5920577583389637,0.24999992382662586,-41176169660058965e-23,11654.292307046482,1.8904998302459717
feeder12,-0.24148691792963564,-0.10135000000000001,2.2684873296913324,0.24999992382662586,-41176169660058896e-23,11654.292307046482,1.8904998302459717
