Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.1310001816863724,0.08756058744938616,0,0.2499999734846109,-18168637283400468e-23,8788.672215248278,1.7019999027252197
feeder2,1.9640001816863728,0.09820000000000001,0,0.2499999734846109,-1816863728342465e-22,8788.672215248278,1.7019999027252197
feeder3,2.5140001816863724,-0.1257,0,0.2499999734846109,-18168637283420474e-23,8788.672215248278,1.7019999027252197
feeder4,1.5020001816863728,-0.0751,0,0.2499999734846109,-1816863728341216e-22,8788.672215248278,1.7019999027252197
feeder5,2.3740001755207025,0.07125489526374335,0,0.24999997435617263,-17552070249740914e-23,8788.672215248278,1.7019999027252197
feeder6,3.4340001755207026,0.17170000000000002,0,0.24999997435617263,-17552070249751775e-23,8788.672215248278,1.7019999027252197
feeder7,2.1120001755207025,-0.10560000000000001,0,0.24999997435617263,-17552070249741277e-23,8788.672215248278,1.7019999027252197
feeder8,3.2090001755207025,-0.16045,0,0.24999997435617263,-17552070249752556e-23,8788.672215248278,1.7019999027252197
feeder9,1.5320001856579812,0.051547336884363235,0,0.24999997255520823,-18565798114661637e-23,8788.672215248278,1.7019999027252197
feeder10,1.5370001856579811,-0.07685,0,0.24999997255520823,-1856579811466234e-22,8788.672215248278,1.7019999027252197
feeder11,2.416000185657981,0.1208,0,0.24999997255520823,-1856579811464581e-22,8788.672215248278,1.7019999027252197
feeder12,2.231000185657981,-0.11155,0,0.24999997255520823,-18565798114666573e-23,8788.672215248278,1.7019999027252197
