Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.5136370296357775,0.07786664381698266,0.4273630925424854,0.24999997072114394,-12217826288565397e-23,11157.642829286728,1.7212810516357422
feeder2,1.506014801843756,0.0887,0.2679853203345069,0.24999997072114394,-122178262885676e-21,11157.642829286728,1.7212810516357422
feeder3,1.8928014702225116,-0.11130000000000001,0.3331986519557513,0.24999997072114394,-1221782628857067e-22,11157.642829286728,1.7212810516357422
feeder4,1.0671517591258834,-0.0636,0.20484836305237933,0.24999997072114394,-12217826288562892e-23,11157.642829286728,1.7212810516357422
feeder5,1.534028819546299,0.0381628157752843,0.2899713039532319,0.24999997076948624,-123499530816219e-21,11157.642829286728,1.7212810516357422
feeder6,3.0100010440041123,0.1746,0.48199907949541837,0.24999997076948624,-12349953081616384e-23,11157.642829286728,1.7212810516357422
feeder7,1.4667757744745604,-0.08655000000000002,0.2642243490249705,0.24999997076948624,-12349953081623436e-23,11157.642829286728,1.7212810516357422
feeder8,2.3695455654848616,-0.13935,0.41745455801466885,0.24999997076948624,-12349953081619984e-23,11157.642829286728,1.7212810516357422
feeder9,0.9416125660988695,0.036009777153361275,0.17838755558036734,0.24999997081222153,-12167923667766963e-23,11157.642829286728,1.7212810516357422
feeder10,1.082728251996472,-0.06430000000000001,0.20327186968276467,0.24999997081222153,-12167923667766069e-23,11157.642829286728,1.7212810516357422
feeder11,2.0313276107562936,0.11770000000000001,0.3226725109229429,0.24999997081222153,-121679236677686e-21,11157.642829286728,1.7212810516357422
feeder12,1.6596073006421588,-0.0971,0.28239282103707786,0.24999997081222153,-12167923667768827e-23,11157.642829286728,1.7212810516357422
