Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.893129328486497,0.1258995081788341,0.19587077278377407,0.24999998451816494,-1012702707627902e-22,11216.554637937461,1.6683030128479004
feeder2,2.180176004702395,0.11515,0.12282409656787585,0.24999998451816494,-10127027076277121e-23,11216.554637937461,1.6683030128479004
feeder3,3.1822871714985363,-0.16675,0.15271292977173426,0.24999998451816494,-10127027076277215e-23,11216.554637937461,1.6683030128479004
feeder4,1.8481131857709034,-0.0971,0.09388691549936733,0.24999998451816494,-10127027076279055e-23,11216.554637937461,1.6683030128479004
feeder5,2.8020992847203563,0.07955421925069817,0.13290082488437527,0.24999998385053737,-10960473150363662e-23,11216.554637937461,1.6683030128479004
feeder6,3.943088376784157,0.2082,0.22091173282057402,0.24999998385053737,-1096047315036481e-22,11216.554637937461,1.6683030128479004
feeder7,2.421899756347627,-0.12715,0.12110035325710455,0.24999998385053737,-10960473150364441e-23,11216.554637937461,1.6683030128479004
feeder8,3.6336706782676247,-0.19125000000000003,0.19132943133710684,0.24999998385053737,-10960473150365144e-23,11216.554637937461,1.6683030128479004
feeder9,1.7389456346125718,0.05988798242777603,0.08105446141191308,0.24999998496807188,-9602448475818836e-23,11216.554637937461,1.6683030128479004
feeder10,1.7696388969473162,-0.09310000000000002,0.09236119907716869,0.24999998496807188,-9602448475818076e-23,11216.554637937461,1.6683030128479004
feeder11,2.7613864988524077,0.1454,0.14661359717207717,0.24999998496807188,-9602448475818611e-23,11216.554637937461,1.6683030128479004
feeder12,2.540688492444148,-0.13345,0.12831160358033697,0.24999998496807188,-9602448475819364e-23,11216.554637937461,1.6683030128479004
