Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-1.0300203747182,0.15356859209906862,4.325020938899549,0.24999994056810204,-5641813487134392e-22,11684.07672336247,1.7317841053009033
feeder2,-0.4550765250645737,-0.11285,2.7120770892459225,0.24999994056810204,-5641813487134411e-22,11684.07672336247,1.7317841053009033
feeder3,-0.861051416161621,-0.12555000000000002,3.37205198034297,0.24999994056810204,-5641813487134323e-22,11684.07672336247,1.7317841053009033
feeder4,-0.36211505092181256,-0.08555000000000001,2.0731156151031613,0.24999994056810204,-5641813487133978e-22,11684.07672336247,1.7317841053009033
feeder5,-0.8065818826568347,-0.09660898946856931,2.9345822904486827,0.24999995360533062,-4077918477963135e-22,11684.07672336247,1.7317841053009033
feeder6,-1.0759483503917755,0.19010000000000002,4.877948758183623,0.24999995360533062,-4077918477963253e-22,11684.07672336247,1.7317841053009033
feeder7,-0.7060147304891,-0.0984,2.674015138280948,0.24999995360533062,-40779184779625645e-23,11684.07672336247,1.7317841053009033
feeder8,-0.8727419817527009,-0.1676,4.224742389544549,0.24999995360533062,-407791847796291e-21,11684.07672336247,1.7317841053009033
feeder9,-0.5215578941468754,0.021485741996831703,1.7865583337531072,0.2499999510035126,-4396062319487622e-22,11684.07672336247,1.7317841053009033
feeder10,-0.34077320472598205,0.08475,2.035773644332214,0.2499999510035126,-43960623194881067e-23,11684.07672336247,1.7317841053009033
feeder11,-0.9185740744305367,-0.11565000000000002,3.231574514036769,0.2499999510035126,-43960623194878325e-23,11684.07672336247,1.7317841053009033
feeder12,-0.7481718171507049,-0.10400000000000001,2.828172256756937,0.2499999510035126,-4396062319488287e-22,11684.07672336247,1.7317841053009033
