Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,0.8575391966555583,0.09451465124475474,2.3794610763802453,0.24999996405684197,-27303580347428407e-23,0,11869.461485253154,2.451611042022705
feeder2,0.7599191715886895,0.11259999999999999,1.4920811014471138,0.24999996405684197,-27303580347429587e-23,0,11869.461485253154,2.451611042022705
feeder3,0.6838262247324771,-0.12695,1.8551740483033266,0.24999996405684197,-27303580347428454e-23,0,11869.461485253154,2.451611042022705
feeder4,0.6134513400147301,-0.0877,1.1405489330210734,0.24999996405684197,-2730358034742875e-22,0,11869.461485253154,2.451611042022705
feeder5,0.5685053599018706,0.07353463618513828,1.6144949067618874,0.2499999644491997,-2666637581827517e-22,0,11869.461485253154,2.451611042022705
feeder6,1.1343393984777106,0.19090000000000001,2.6836608681860477,0.2499999644491997,-26666375818274684e-23,0,11869.461485253154,2.451611042022705
feeder7,0.5638593951032644,-0.10175000000000001,1.471140871560494,0.2499999644491997,-26666375818275187e-23,0,11869.461485253154,2.451611042022705
feeder8,1.0927085631139013,-0.17085,2.3242917035498567,0.2499999644491997,-266663758182757e-21,0,11869.461485253154,2.451611042022705
feeder9,0.2720047508684939,-0.06275,0.982995521360313,0.24999996409781228,-2722288070197766e-22,0,11869.461485253154,2.451611042022705
feeder10,0.6178820833234366,0.046693804233852304,1.1201181889053704,0.24999996409781228,-2722288070197826e-22,0,11869.461485253154,2.451611042022705
feeder11,0.49793157483048284,0.1138,1.778068697398324,0.24999996409781228,-27222880701978876e-23,0,11869.461485253154,2.451611042022705
feeder12,0.48989053725375603,-0.1023,1.5561097349750508,0.24999996409781228,-2722288070197792e-22,0,11869.461485253154,2.451611042022705
