Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.6159998753129985,0.05893145778969153,0,0.2499999919081599,12468700141380052e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder2,1.7439998753129986,0.0872,0,0.2499999919081599,1246870014136797e-22,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder3,1.9369998753129987,-0.09685,0,0.2499999919081599,1246870014134318e-22,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder4,1.1749998753129987,-0.058750000000000004,0,0.2499999919081599,12468700141346787e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder5,1.664999893274266,0.045547506155038,0,0.2499999919113492,10672573409165765e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder6,2.848999893274266,0.14245000000000002,0,0.2499999919113492,10672573409180567e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder7,1.546999893274266,-0.07735,0,0.2499999919113492,1067257340916909e-22,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder8,2.477999893274266,-0.12390000000000001,0,0.2499999919113492,10672573409176804e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder9,1.0269998331574552,0.03304916695846277,0,0.2499999919584817,16684254466525075e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder10,1.1099998331574554,-0.05550000000000001,0,0.2499999919584817,16684254466541028e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder11,2.013999833157455,0.1007,0,0.2499999919584817,16684254466527812e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
feeder12,1.7219998331574553,-0.08610000000000001,0,0.2499999919584817,16684254466516605e-23,0,21.8884833045592,80.64082057454686,2.039112091064453
