Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,1.5382618238278807,0.10249117739776649,1.7447381328036942,0.2499999912664198,4336842498161513e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder2,0.8669325487962308,0.09805000000000001,1.0940674078353443,0.2499999912664198,4336842498161797e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder3,1.2226949034128818,-0.12915000000000001,1.3603050532186933,0.2499999912664198,4336842498162587e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder4,0.685693261607087,-0.0761,0.8363066950244881,0.2499999912664198,4336842498160964e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder5,0.9731727115989836,0.03950358907086485,1.1838272392630174,0.24999999155772054,4913799911674353e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder6,2.132207525424912,0.205,1.9677924254370887,0.24999999155772054,4913799911675225e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder7,0.8792869517175185,-0.0979,1.0787129991444824,0.24999999155772054,4913799911675299e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder8,1.365714710140371,-0.1535,1.7042852407216296,0.24999999155772054,4913799911675505e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder9,0.487799957546844,0.04839339973976643,0.721200004694392,0.2499999911106644,3775876400747462e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder10,0.6631963599833344,-0.07425000000000001,0.8218036022579017,0.2499999911106644,37758764007469194e-24,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder11,1.2894739978767698,0.1297,1.304525964364466,0.2499999911106644,3775876400748192e-23,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
feeder12,1.0053199159946855,-0.10735,1.1416800462465502,0.2499999911106644,37758764007465085e-24,0.39655023040811127,13.111370920490375,95.97346397003815,2.1189589500427246
