Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.843999979346215,0.06545876815988998,0,0.2499999761515802,20653784946682e-21,0,11481.468411569405,2.5574700832366943
feeder2,1.765999979346215,0.0883,0,0.2499999761515802,20653784946666834e-24,0,11481.468411569405,2.5574700832366943
feeder3,2.088999979346215,-0.10445,0,0.2499999761515802,2065378494663221e-23,0,11481.468411569405,2.5574700832366943
feeder4,1.197999979346215,-0.0599,0,0.2499999761515802,20653784946705877e-24,0,11481.468411569405,2.5574700832366943
feeder5,1.736999974789484,0.042406232528962,0,0.2499999761849951,2521051612799207e-23,0,11481.468411569405,2.5574700832366943
feeder6,3.1489999747894837,0.15745,0,0.2499999761849951,252105161279729e-22,0,11481.468411569405,2.5574700832366943
feeder7,1.6599999747894838,-0.083,0,0.2499999761849951,25210516127919387e-24,0,11481.468411569405,2.5574700832366943
feeder8,2.6449999747894837,-0.13225,0,0.2499999761849951,25210516127909487e-24,0,11481.468411569405,2.5574700832366943
feeder9,1.0519999816082684,0.028594890659586036,0,0.24999997620121672,18391731796456068e-24,0,11481.468411569405,2.5574700832366943
feeder10,1.1839999816082682,-0.0592,0,0.24999997620121672,18391731796531487e-24,0,11481.468411569405,2.5574700832366943
feeder11,2.234999981608268,0.11175,0,0.24999997620121672,1839173179668542e-23,0,11481.468411569405,2.5574700832366943
feeder12,1.8099999816082684,-0.09050000000000001,0,0.24999997620121672,18391731796506698e-24,0,11481.468411569405,2.5574700832366943
