Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-3.1925260116172027,-0.16361215805255602,6.487531396185436,0.24999950981422472,-5384568233366795e-21,0,7788.747021512197,1.9103310108184814
feeder2,-1.81111024930065,-0.11285,4.068115633868883,0.24999950981422472,-53845682333667885e-22,0,7788.747021512197,1.9103310108184814
feeder3,-2.547072585946221,-0.12555000000000002,5.0580779705144545,0.2499995098142247,-5384568233699866e-21,0,7788.747021512197,1.9103310108184814
feeder4,-1.3986680380865084,-0.08555000000000001,3.1096734226547422,0.2499995098142247,-5384568233699855e-21,0,7788.747021512197,1.9103310108184814
feeder5,-2.27386811049915,-0.10524295715551032,4.401873417917619,0.24999951455329592,-5307418468655892e-21,0,7788.747021512197,1.9103310108184814
feeder6,-3.514917829856966,-0.19010000000000002,7.316923137275435,0.24999951455329592,-53074184686558905e-22,0,7788.747021512197,1.9103310108184814
feeder7,-2.043017400002953,-0.0984,4.0110227074214215,0.24999951455329592,-5307418468655873e-21,0,7788.747021512197,1.9103310108184814
feeder8,-2.985108276898354,-0.1676,6.337113584316823,0.2499995145532959,-5307418468988952e-21,0,7788.747021512197,1.9103310108184814
feeder9,-1.4148320121504072,-0.0621022774584553,2.6798374945664953,0.24999950125586085,-5482416088149903e-21,0,7788.747021512197,1.9103310108184814
feeder10,-1.3586549840822328,-0.08475,3.053660466498321,0.24999950125586085,-5482416088149906e-21,0,7788.747021512197,1.9103310108184814
feeder11,-2.534356288639065,-0.11565000000000002,4.847361771055153,0.24999950125586085,-5482416088149904e-21,0,7788.747021512197,1.9103310108184814
feeder12,-2.162252902719317,-0.10400000000000001,4.242258385135406,0.24999950125586082,-548241608848297e-20,0,7788.747021512197,1.9103310108184814
