Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,0.6658926174524227,0.09923580012384527,2.6171072351376417,0.24999999113620908,14740993562278147e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder2,0.3198987408370479,0.09805000000000001,1.6411011117530165,0.24999999113620908,14740993562277782e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder3,0.5425422727620248,-0.12915000000000001,2.0404575798280398,0.24999999113620908,14740993562275752e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder4,0.2675398100533323,-0.0761,1.254460042536732,0.24999999113620908,14740993562275408e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder5,0.3812589671942558,0.03793901640977873,1.7757408870476894,0.24999999130539097,14575805484246824e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder6,1.1483112160863118,0.205,2.951688638155633,0.24999999130539097,14575805484254075e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder7,0.33993035552522144,-0.0979,1.6180694987167237,0.24999999130539097,1457580548424969e-22,1.187971355697719,7548.563337061695,1.797386884689331
feeder8,0.5135719931595008,-0.1535,2.5564278610824442,0.24999999130539097,145758054842469e-21,1.187971355697719,7548.563337061695,1.797386884689331
feeder9,0.12719979922856875,0.046580557322831034,1.0818000505988863,0.2499999910184351,15017254505037164e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder10,0.2522944464406025,-0.07425000000000001,1.2327054033868525,0.2499999910184351,1501725450503796e-22,1.187971355697719,7548.563337061695,1.797386884689331
feeder11,0.6372109032807558,0.1297,1.956788946546699,0.2499999910184351,15017254505038355e-23,1.187971355697719,7548.563337061695,1.797386884689331
feeder12,0.43447978045762947,-0.10735,1.7125200693698253,0.2499999910184351,1501725450503842e-22,1.187971355697719,7548.563337061695,1.797386884689331
