Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.691999863914803,0.0653166939011586,0,2.499999952264865,13608519751712417e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder2,1.7819998639148025,0.08910000000000001,0,2.499999952264865,13608519751713264e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder3,2.054999863914803,-0.10275000000000001,0,2.499999952264865,13608519751710916e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder4,1.2379998639148024,-0.061900000000000004,0,2.499999952264865,13608519751713886e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder5,1.9329999019673505,0.057351661038990476,0,2.499999950496222,9803264963166709e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder6,3.0519999019673505,0.1526,0,2.499999950496222,9803264963170874e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder7,1.7759999019673505,-0.0888,0,2.499999950496222,9803264963159172e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder8,2.7619999019673505,-0.1381,0,2.499999950496222,9803264963137705e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder9,1.2409998433781009,0.04324818842022197,0,2.499999954189915,15662189923181252e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder10,1.2479998433781008,-0.062400000000000004,0,2.499999954189915,1566218992318487e-22,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder11,2.1059998433781004,0.1053,0,2.499999954189915,15662189923182065e-23,0,23.813334822928756,49.05546973523323,2.1308720111846924
feeder12,1.9229998433781008,-0.09615000000000001,0,2.499999954189915,1566218992318017e-22,0,23.813334822928756,49.05546973523323,2.1308720111846924
