Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,-3.3256701630297787,-0.16494996901619707,6.624668903349444,2.499999978129165,12596803347339083e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder2,-2.2009321434004567,-0.11270000000000001,4.454930883720122,2.499999978129165,1259680334693885e-21,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder3,-3.0270246776748237,-0.12560000000000002,5.539023417994489,2.499999978129165,12596803347392747e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder4,-1.7013568138668174,-0.0852,3.4053555541864826,2.499999978129165,12596803347400684e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder5,-0.03354825549676126,-0.10634996896418636,2.1605472516525843,2.499999978121557,1003844176723022e-21,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder6,-4.204651034407504,-0.1904,8.012650030563327,2.499999978121557,10038441766965764e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder7,-2.4214103016105417,-0.09855000000000001,4.392409297766365,2.499999978121557,10038441766916193e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder8,-3.589676657450546,-0.1675,6.939675653606369,2.499999978121557,10038441767293614e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder9,0.36243418980956227,-0.06324996854462614,0.9025648082921958,2.4999999782121995,10018982418590068e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder10,-1.6509917988792393,-0.08465,3.3439907969809974,2.4999999782121995,10018982419013974e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder11,-2.9842313470464905,-0.1162,5.308230345148249,2.4999999782121995,10018982418547185e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
feeder12,-2.563597050949384,-0.1041,4.645596049051142,2.4999999782121995,10018982418513805e-22,0,-27.333654794644936,-86.23329807509728,2.5990421772003174
