Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.929999804038435,0.076097690091212,0,0.24999992885324113,19596156525400337e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder2,1.8849998040384348,0.09425,0,0.24999992885324113,19596156525404961e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder3,2.289999804038435,-0.1145,0,0.24999992885324113,19596156525422895e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder4,1.3529998040384348,-0.06765,0,0.24999992885324113,19596156525411439e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder5,2.10999974388621,0.06490471125716235,0,0.24999993366015988,2561137896400061e-22,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder6,3.1999997438862104,0.16000000000000003,0,0.24999993366015988,25611378963902814e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder7,1.9169997438862103,-0.09585,0,0.24999993366015988,2561137896396663e-22,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder8,2.95699974388621,-0.14785,0,0.24999993366015988,25611378963996014e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder9,1.3789997384903918,0.046649447080873485,0,0.24999993358177577,26150960808283926e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder10,1.3629997384903918,-0.06815,0,0.24999993358177577,2615096080832745e-22,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder11,2.244999738490392,0.11225000000000002,0,0.24999993358177577,2615096080829936e-22,0,25.68720036500539,93.92952933470303,1.367004156112671
feeder12,2.051999738490392,-0.10260000000000001,0,0.24999993358177577,26150960808291846e-23,0,25.68720036500539,93.92952933470303,1.367004156112671
