Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-1.622125953143032,0.04250093249165282,5.422126075367705,0.24999997964864817,-12222467346467963e-23,0,9312.593147385958,2.1805920600891113
feeder2,-1.140035160831013,-0.11299999999999999,3.4000352830556864,0.24999997964864817,-12222467346467717e-23,0,9312.593147385958,2.1805920600891113
feeder3,-1.3554223780154309,-0.1436,4.227422500240104,0.24999997964864817,-12222467346468183e-23,0,9312.593147385958,2.1805920600891113
feeder4,-0.8479917224961873,-0.08755,2.5989918447208606,0.24999997964864817,-12222467346467966e-23,0,9312.593147385958,2.1805920600891113
feeder5,-1.2969821110233637,-0.11910000000000001,3.6789822336543523,0.2499999796407513,-1226309883923276e-22,0,9312.593147385958,2.1805920600891113
feeder6,-2.2193119946117448,0.10177391108643266,6.115312117242733,0.2499999796407513,-12263098839233393e-23,0,9312.593147385958,2.1805920600891113
feeder7,-1.1323182364714675,-0.11100000000000002,3.352318359102456,0.2499999796407513,-12263098839233472e-23,0,9312.593147385958,2.1805920600891113
feeder8,-1.7624102350356385,-0.1767,5.296410357666627,0.2499999796407513,-12263098839232127e-23,0,9312.593147385958,2.1805920600891113
feeder9,-0.8191882270094165,-0.03512250523736786,2.2391883504350485,0.24999997944394622,-12342563206857563e-23,0,9312.593147385958,2.1805920600891113
feeder10,-0.8545429481807821,0.08485000000000001,2.5515430716064142,0.24999997944394622,-1234256320685777e-22,0,9312.593147385958,2.1805920600891113
feeder11,-1.3683035950779636,-0.1341,4.050303718503596,0.24999997944394622,-12342563206858494e-23,0,9312.593147385958,2.1805920600891113
feeder12,-1.2306981524009724,-0.11570000000000001,3.5446982758266046,0.24999997944394622,-1234256320685747e-22,0,9312.593147385958,2.1805920600891113
