Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,0.7886435033612201,0.08545500973969676,2.2953566134519185,0.2499999632671379,-11681313864183298e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder2,0.3906581419533918,0.09150000000000001,1.439341974859747,0.2499999632671379,-11681313864185708e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder3,0.5333990852045313,-0.11615,1.7896010316086073,0.2499999632671379,-11681313864186453e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder4,0.25976504776323,-0.068,1.1002350690499088,0.2499999632671379,-11681313864185035e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder5,0.35057114981227444,0.03959384648402928,1.557428953174611,0.24999996436801608,-10298688559638744e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder6,1.1521959621647588,0.18705000000000002,2.588804140822127,0.24999996436801608,-10298688559639192e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder7,0.3648582042555696,-0.0892,1.419141898731316,0.24999996436801608,-10298688559642409e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder8,0.6618628575697637,-0.1452,2.242137245417122,0.24999996436801608,-10298688559642516e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder9,0.2063470185462518,0.044860952278652555,0.9506531062007397,0.24999996224003235,-12474699148740144e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder10,0.29573596451134276,-0.06895,1.0832641602356488,0.24999996224003235,-12474699148742433e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder11,0.7054332849202242,0.12125,1.7195668398267672,0.24999996224003235,-12474699148739477e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
feeder12,0.5370893733738827,-0.1021,1.5049107513731086,0.24999996224003235,-12474699148739257e-23,11099993853705649e-21,7886.8676563893005,2.1525678634643555
