Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.8143305708047084,0.06779794524903462,-0.0,0.07609718164809207,-0.08333057080470849,0.0,0.0,23.536160082949237,54.17239512425483,1.953,5343.0489133770325,5340.921910455385,0.01194977767338758,7.987908559783708,0.009198591553637087
feeder2,1.8383305708047089,0.08775,-0.0,0.07609718149452398,-0.08333057080470889,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,5340.60548107025,0.015819573372281896,9.191422276284683,0.00963049915408624
feeder3,2.085330570311877,-0.1001,-0.0,0.07628875224326333,-0.08333057031187743,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,5340.508034906178,0.007568142347303679,6.356829246880844,0.008877170144706003
feeder4,1.2483305703118965,-0.05825,-0.0,0.07628874484753648,-0.08333057031189654,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder5,1.7843305723825278,0.04869360329632147,-0.0,0.07628995771352746,-0.08333057238252782,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder6,3.1113305723821716,0.1514,-0.0,0.07629009541044746,-0.08333057238217137,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder7,1.6653305723970888,-0.0791,-0.0,0.07628433199658431,-0.08333057239708863,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder8,2.6283305723821715,-0.12725,-0.0,0.07629009541043844,-0.08333057238217137,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder9,1.110330571455186,0.03542663367186571,-0.0,0.0762879258641458,-0.08333057145518628,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder10,1.2113305719434626,-0.0564,-0.0,0.07609712630283431,-0.08333057194346266,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder11,2.201330571480033,0.1059,-0.0,0.0762782595466408,-0.083330571480033,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
feeder12,1.832330571943464,-0.08745000000000001,-0.0,0.07609712585823046,-0.08333057194346379,0.0,0.0,23.536160082949237,54.17239512425483,1.953,0.0,0.0,0.0,0.0,0.0
