Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,1.9278809491164843,0.09496614405178483,1.4854254369527915,0.11120663966275172,-0.08330638606927566,0.0,0.0,16.608007155659717,56.591789406148195,1.672,5335.489806683436,5333.953014213213,0.006258323437715115,5.775028432575892,0.004951073920855138
feeder2,1.3878445840735707,0.11180000000000001,0.9314618019957053,0.11120663966277561,-0.08330638606927566,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,5333.752555843986,0.008013587013143038,6.535704662486201,0.005100459509727468
feeder3,1.4231764691550153,-0.12490000000000001,1.1581299169142605,0.11120663966386526,-0.08330638606927555,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,5333.772448401198,0.0034660358977795613,4.297274060597624,0.004637331631248212
feeder4,1.0352956492629937,-0.0832,0.7120107368062819,0.11120663966391844,-0.08330638606927557,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder5,1.211426595760117,0.07065275864202017,1.0078798606802355,0.11120520120966254,-0.08330645644035224,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder6,2.230976887691346,0.19115000000000001,1.6753295687490062,0.11120520120957827,-0.08330645644035226,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder7,1.130917016426498,-0.0983,0.9183894400138545,0.11120520120944717,-0.08330645644035227,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder8,1.9613203562528523,-0.16645000000000001,1.4509861001875002,0.11120520120950968,-0.08330645644035224,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder9,0.7477787910691358,-0.0639,0.6135276338831952,0.11120813220279478,-0.08330642495233095,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder10,1.0231934745949907,0.04721622530440292,0.6991129503573403,0.11120813220202734,-0.08330642495233101,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder11,1.3545388439161192,0.11904999999999999,1.1097675810362115,0.1112081322025822,-0.08330642495233095,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
feeder12,1.1710727831155463,-0.10295000000000001,0.9712336418367848,0.1112081322020287,-0.08330642495233101,0.0,0.0,16.608007155659717,56.591789406148195,1.672,0.0,0.0,0.0,0.0,0.0
