Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.8220001565293207,0.07063767556434905,0,0.24999996542657252,-15652932052516202e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder2,1.8380001565293207,0.09190000000000001,0,0.24999996542657252,-156529320525118e-21,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder3,2.1810001565293207,-0.10905000000000001,0,0.24999996542657252,-15652932052522346e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder4,1.2990001565293205,-0.06495,0,0.24999996542657252,-15652932052516033e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder5,2.0240001613090097,0.061356604672779924,0,0.2499999649410493,-1613090097553383e-22,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder6,3.1260001613090096,0.1563,0,0.2499999649410493,-1613090097553446e-22,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder7,1.8480001613090098,-0.09240000000000001,0,0.2499999649410493,-16130900975522091e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder8,2.86500016130901,-0.14325000000000002,0,0.2499999649410493,-1613090097553295e-22,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder9,1.3150001523180794,0.04416403688039881,0,0.24999996602051783,-1523180794781952e-22,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder10,1.3060001523180795,-0.06530000000000001,0,0.24999996602051783,-1523180794782066e-22,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder11,2.1810001523180795,0.10905000000000001,0,0.24999996602051783,-15231807947821428e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
feeder12,1.9920001523180795,-0.09960000000000001,0,0.24999996602051783,-15231807947823083e-23,0,24.802778164356397,73.20953354845864,2.4158029556274414
