Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.617000063182195,0.10932574664210556,0,0.24999999120788766,-6318219523566954e-23,0,9638.534019264705,1.9200468063354492
feeder2,2.106000063182195,0.1053,0,0.24999999120788766,-6318219523566917e-23,0,9638.534019264705,1.9200468063354492
feeder3,2.946000063182195,-0.14730000000000001,0,0.24999999120788766,-6318219523566015e-23,0,9638.534019264705,1.9200468063354492
feeder4,1.7510000631821951,-0.08755,0,0.24999999120788766,-6318219523570497e-23,0,9638.534019264705,1.9200468063354492
feeder5,2.7850000652823517,0.0805869938804118,0,0.24999999090139022,-652823513661482e-22,0,9638.534019264705,1.9200468063354492
feeder6,3.8520000652823514,0.1926,0,0.24999999090139022,-6528235136611894e-23,0,9638.534019264705,1.9200468063354492
feeder7,2.4560000652823515,-0.1228,0,0.24999999090139022,-6528235136614364e-23,0,9638.534019264705,1.9200468063354492
feeder8,3.6130000652823515,-0.18065,0,0.24999999090139022,-6528235136614295e-23,0,9638.534019264705,1.9200468063354492
feeder9,1.8330000594135596,0.05643212379485038,0,0.24999999153757171,-59413559663918566e-24,0,9638.534019264705,1.9200468063354492
feeder10,1.7600000594135596,-0.08800000000000001,0,0.24999999153757171,-5941355966391284e-23,0,9638.534019264705,1.9200468063354492
feeder11,2.69800005941356,0.1349,0,0.24999999153757171,-5941355966392874e-23,0,9638.534019264705,1.9200468063354492
feeder12,2.4970000594135597,-0.12485,0,0.24999999153757171,-5941355966394104e-23,0,9638.534019264705,1.9200468063354492
