Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.694000061313805,0.059838376700502335,0,0.24999997976935018,-6131380500948737e-23,0,11364.74308451507,2.4806368350982666
feeder2,1.749000061313805,0.08745000000000001,0,0.24999997976935018,-6131380500851788e-23,0,11364.74308451507,2.4806368350982666
feeder3,1.984000061313805,-0.09920000000000001,0,0.24999997976935018,-6131380500911333e-23,0,11364.74308451507,2.4806368350982666
feeder4,1.161000061313805,-0.058050000000000004,0,0.24999997976935018,-6131380500938655e-23,0,11364.74308451507,2.4806368350982666
feeder5,1.6950000698253747,0.03969983314808359,0,0.24999998001084037,-6982537469010421e-23,0,11364.74308451507,2.4806368350982666
feeder6,3.007000069825375,0.15035,0,0.24999998001084037,-698253746908323e-22,0,11364.74308451507,2.4806368350982666
feeder7,1.5640000698253747,-0.0782,0,0.24999998001084037,-6982537468994634e-23,0,11364.74308451507,2.4806368350982666
feeder8,2.5220000698253746,-0.1261,0,0.24999998001084037,-698253746901398e-22,0,11364.74308451507,2.4806368350982666
feeder9,1.0260000093188362,0.029757065078938535,0,0.24999997978762573,-9318836251493937e-24,0,11364.74308451507,2.4806368350982666
feeder10,1.1180000093188363,-0.055900000000000005,0,0.24999997978762573,-9318836251113353e-24,0,11364.74308451507,2.4806368350982666
feeder11,2.0910000093188366,0.10455000000000002,0,0.24999997978762573,-9318836249426139e-24,0,11364.74308451507,2.4806368350982666
feeder12,1.7400000093188361,-0.08700000000000001,0,0.24999997978762573,-9318836250378662e-24,0,11364.74308451507,2.4806368350982666
