Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.903999993786136,0.07421502293544263,0,0.24999998208142563,6213864167566338e-24,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder2,1.873999993786136,0.0937,0,0.24999998208142563,62138641674536184e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder3,2.262999993786136,-0.11315,0,0.24999998208142563,62138641674369185e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder4,1.339999993786136,-0.067,0,0.24999998208142563,62138641674519665e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder5,2.0880000275984667,0.06371626577920836,0,0.2499999787453898,-27598466559634426e-24,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder6,3.180000027598467,0.15900000000000003,0,0.2499999787453898,-2759846655966832e-23,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder7,1.8990000275984666,-0.09495,0,0.2499999787453898,-2759846655941152e-23,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder8,2.9330000275984665,-0.14665,0,0.2499999787453898,-27598466559621628e-24,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder9,1.3630000019365194,0.04537272158430382,0,0.2499999808873833,-1936519377478785e-24,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder10,1.3480000019365195,-0.0674,0,0.2499999808873833,-19365193775716045e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder11,2.2290000019365195,0.11145000000000001,0,0.2499999808873833,-19365193776374923e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
feeder12,2.0360000019365194,-0.1018,0,0.2499999808873833,-19365193775423876e-25,0,25.463089628645672,93.21612728220036,1.4478511810302734
