Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.7452817789520245,0.07031700432027727,-0.0,0.07712410615519899,-0.08328177895202467,0.0,0.0,23.346461867326653,65.23390553428855,1.922,5345.044816944126,5342.902699291578,0.0121283991337421,8.049700764691083,0.008647038269788472
feeder2,1.8712813443343617,0.08940000000000001,-0.0,0.08032649229651848,-0.08328134433436153,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,5342.655440141567,0.0151333378036072,8.992158346206256,0.008706888459063837
feeder3,2.1132643412392245,-0.10149999999999999,-0.0,0.12950053312955007,-0.08326434123922477,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,5342.526580411007,0.007440040518258012,6.304602756429313,0.008167371718114165
feeder4,1.3182633035076516,-0.061750000000000006,-0.0,0.1263030616190095,-0.08326330350765161,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder5,1.8142643822029596,0.05430911544406772,-0.0,0.12430358516760184,-0.08326438220295959,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder6,2.860430758482776,0.14665,-0.0,0.17272912992138115,0.07256924151722378,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder7,1.6982758109674556,-0.08075,-0.0,0.10530961312669593,-0.08327581096745568,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder8,2.617178502245659,-0.1267,-0.0,0.15971859906642952,-0.08317850224565905,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder9,1.15826631829933,0.04400977546449525,-0.0,0.12160399131859344,-0.08326631829933014,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder10,1.2322857057937766,-0.05745,-0.0,0.06249384065652472,-0.08328570579377656,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder11,2.060276018584619,0.09885000000000001,-0.0,0.10431032983178076,-0.08327601858461925,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
feeder12,1.8522932529645435,-0.08845,-0.0,0.05802972115229001,-0.08329325296454358,0.0,0.0,23.346461867326653,65.23390553428855,1.922,0.0,0.0,0.0,0.0,0.0
