Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.6876180409202233,0.12773561363005526,0.42238204883832964,0.24999996114822068,-8975855260654288e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder2,2.045138216416075,0.1155,0.2648618733424775,0.24999996114822068,-8975855260630747e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder3,2.9876849651762427,-0.16585000000000003,0.32931512458231027,0.24999996114822068,-8975855260647859e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder4,1.7355392940647114,-0.0969,0.2024607956938411,0.24999996114822068,-8975855260642852e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder5,2.6134084891496383,0.08258490992209913,0.28659160341191026,0.24999996295006882,-9256154852775078e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder6,3.6886188527788866,0.20825000000000002,0.4763812397826623,0.24999996295006882,-9256154852771515e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder7,2.2738553553121514,-0.12675,0.26114473724939713,0.24999996295006882,-9256154852759195e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder8,3.399411089055284,-0.1906,0.4125890035062641,0.24999996295006882,-9256154852761645e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder9,1.614360217539122,0.06211509916822705,0.17463990324622358,0.2499999585490468,-12078534563053322e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder10,1.6439986717022528,-0.09215000000000001,0.19900144908309303,0.2499999585490468,-12078534562994866e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder11,2.5931064491565143,0.14545,0.3158936716288311,0.2499999585490468,-12078534563064765e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
feeder12,2.3815399264419574,-0.1329,0.2764601943433884,0.2499999585490468,-12078534563078198e-23,0,30.673078407855073,96.0834174039797,1.974364995956421
